LAMMPS data file. msi2lmp v3.9.8 / 06 Oct 2016 / CGCMM for water

    900 atoms
   2 atom types
     0.202591201    23.607291201 xlo xhi
    -0.311165687    23.093534313 ylo yhi
    -0.045289641    23.359410359 zlo zhi

Masses

   1  15.999400 # o*
   2   1.007970 # h*

Atoms # full

    295     99   1  0.000000     4.521968007    21.912306608    14.480760706   0   0   0 # o*
    296     99   2  0.000000     4.477631166    22.187194921    13.531349729   0   0   0 # h*
    297     99   2  0.000000     4.045285191    22.629093383    14.969788306   0   0   0 # h*
    298    100   1  0.000000    23.361067321    13.526437556    15.196579155   0   0   0 # o*
    299    100   2  0.000000    22.628547386    13.360997063    15.841628656   0   0   0 # h*
    300    100   2  0.000000    23.121702439    14.384734312    14.765073667   0   0   0 # h*
    301    101   1  0.000000    21.397600572     3.418180769    19.659368639   0   0   0 # o*
    302    101   2  0.000000    21.639478572     3.513765667    18.704492048   0   0   0 # h*
    303    101   2  0.000000    21.622233068     4.294040663    20.062287477   0   0   0 # h*
    304    102   1  0.000000    10.156483508     9.655883077    10.282455793   0   0   0 # o*
    305    102   2  0.000000    10.536251214     8.930325914     9.726683014   0   0   0 # h*
    306    102   2  0.000000    10.221448233     9.317799296    11.210938007   0   0   0 # h*
    307    103   1  0.000000    21.666339682    18.200019078    20.655697874   0   0   0 # o*
    308    103   2  0.000000    22.141095131    17.620955950    20.008454000   0   0   0 # h*
    309    103   2  0.000000    22.310237084    18.328731960    21.395245870   0   0   0 # h*
    310    104   1  0.000000     5.933332351    11.738608687     9.447357498   0   0   0 # o*
    311    104   2  0.000000     5.378011593    10.925826762     9.544138687   0   0   0 # h*
    312    104   2  0.000000     5.578807106    12.362554333    10.127908052   0   0   0 # h*
    313    105   1  0.000000    15.243028341     7.970376611    19.673361469   0   0   0 # o*
    314    105   2  0.000000    14.859163547     8.369051776    18.852454496   0   0   0 # h*
    315    105   2  0.000000    16.201244939     8.217942638    19.645147391   0   0   0 # h*
    316    106   1  0.000000     3.512666739    10.792217943     4.292821058   0   0   0 # o*
    317    106   2  0.000000     4.404547451    11.083991788     4.608758797   0   0   0 # h*
    318    106   2  0.000000     3.119276806    10.315745291     5.063150236   0   0   0 # h*
    319    107   1  0.000000     2.052367395     0.827029310    13.308962821   0   0   0 # o*
    320    107   2  0.000000     1.308757185     1.443641030    13.091905981   0   0   0 # h*
    321    107   2  0.000000     2.022110666     0.141137954    12.595808219   0   0   0 # h*
    322    108   1  0.000000     2.278960253    18.006361749     5.041750420   0   0   0 # o*
    323    108   2  0.000000     1.480912923    18.292180206     5.552012324   0   0   0 # h*
    324    108   2  0.000000     2.149376103    18.392019935     4.139590521   0   0   0 # h*
    325    109   1  0.000000     2.032064746     3.537947497    15.236983691   0   0   0 # o*
    326    109   2  0.000000     2.517301073     3.845631141    14.430863340   0   0   0 # h*
    327    109   2  0.000000     2.329566574     4.151058866    15.954646024   0   0   0 # h*
    328    110   1  0.000000    20.025555714    15.116563373     8.491126352   0   0   0 # o*
    329    110   2  0.000000    20.424049035    14.804610288     7.640192731   0   0   0 # h*
    330    110   2  0.000000    19.274639166    14.492980332     8.657756382   0   0   0 # h*
    331    111   1  0.000000    17.864873206    15.945462583     0.386069041   0   0   0 # o*
    332    111   2  0.000000    17.821832207    14.999269664     0.100225372   0   0   0 # h*
    333    111   2  0.000000    16.925295705    16.255797950     0.357887745   0   0   0 # h*
    334    112   1  0.000000     8.743036038     4.783088024    20.205350746   0   0   0 # o*
